Setting up a new session...
epoch:56|margin:0.3000|loss:0.0020|reg:0.0000|acc:0.9925|meanMargin:0.8974
epoch:57|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9970|meanMargin:0.8886
epoch:58|margin:0.3000|loss:0.0005|reg:0.0000|acc:0.9955|meanMargin:0.8899
epoch:59|margin:0.3000|loss:0.0005|reg:0.0000|acc:0.9929|meanMargin:0.8783
epoch:60|margin:0.3000|loss:0.0010|reg:0.0000|acc:0.9948|meanMargin:0.8916
epoch:61|margin:0.3000|loss:0.0011|reg:0.0000|acc:0.9951|meanMargin:0.8423
epoch:62|margin:0.3000|loss:0.0015|reg:0.0000|acc:0.9903|meanMargin:0.8280
epoch:63|margin:0.3000|loss:0.0007|reg:0.0000|acc:0.9918|meanMargin:0.8175
epoch:64|margin:0.3000|loss:0.0015|reg:0.0000|acc:0.9918|meanMargin:0.8244
epoch:65|margin:0.3000|loss:0.0007|reg:0.0000|acc:0.9929|meanMargin:0.8461
epoch:66|margin:0.3000|loss:0.0005|reg:0.0000|acc:0.9951|meanMargin:0.8617
epoch:67|margin:0.3000|loss:0.0008|reg:0.0000|acc:0.9959|meanMargin:0.9012
epoch:68|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9974|meanMargin:0.9105
epoch:69|margin:0.3000|loss:0.0002|reg:0.0000|acc:0.9981|meanMargin:0.9187
epoch:70|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9985|meanMargin:0.9167
epoch:71|margin:0.3000|loss:0.0002|reg:0.0000|acc:0.9989|meanMargin:0.9357
epoch:72|margin:0.3000|loss:0.0019|reg:0.0000|acc:0.9948|meanMargin:0.8851
epoch:73|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9955|meanMargin:0.8403
epoch:74|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9937|meanMargin:0.8439
epoch:75|margin:0.3000|loss:0.0002|reg:0.0000|acc:0.9974|meanMargin:0.8703
epoch:76|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9974|meanMargin:0.8627
epoch:77|margin:0.3000|loss:0.0008|reg:0.0000|acc:0.9918|meanMargin:0.8499
epoch:78|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9981|meanMargin:0.8946
epoch:79|margin:0.3000|loss:0.0005|reg:0.0000|acc:0.9978|meanMargin:0.8615
epoch:80|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9959|meanMargin:0.8631
epoch:81|margin:0.3000|loss:0.0012|reg:0.0000|acc:0.9922|meanMargin:0.8398
epoch:82|margin:0.3000|loss:0.0010|reg:0.0000|acc:0.9955|meanMargin:0.8479
